connector_name,connector_url,type,name,description,attributes
Loyverse,https://www.workato.com/integrations/loyverse,action,Get Items,Get a single or list of Items in Loyverse,{}
Loyverse,https://www.workato.com/integrations/loyverse,action,Get Modifiers,Get a single or list of modifiers in Loyverse,{}
Loyverse,https://www.workato.com/integrations/loyverse,action,Get Payment Types,Get a single or list of payment types in Loyverse,{}
Loyverse,https://www.workato.com/integrations/loyverse,action,Get POS Devices,Get a single or list of POS Devices in Loyverse,{}
Loyverse,https://www.workato.com/integrations/loyverse,action,Get Receipts,Get a single or list of receipts in Loyverse,{}
Loyverse,https://www.workato.com/integrations/loyverse,action,Get Shifts,Get a single or list of Shifts in Loyverse,{}
Loyverse,https://www.workato.com/integrations/loyverse,action,Get Suppliers,Get a single or list of Suppliers in Loyverse,{}
Loyverse,https://www.workato.com/integrations/loyverse,action,Get Taxes,Get a single or list of Taxes in Loyverse,{}
Loyverse,https://www.workato.com/integrations/loyverse,action,Get Variants,Get a single or list of variants in Loyverse,{}
Loyverse,https://www.workato.com/integrations/loyverse,action,Get Stores,Get a single or list of stores in Loyverse,{}
Loyverse,https://www.workato.com/integrations/loyverse,action,Update Inventory,Updates batches of inventory in Loyverse,{}
Lucca,https://www.workato.com/integrations/lucca,action,Create a new User,Create a new User in Lucca,{}
Lucca,https://www.workato.com/integrations/lucca,action,Get User by Id,Get User by Id in Lucca,{}
Lucca,https://www.workato.com/integrations/lucca,action,List Departments,List Departments in Lucca,{}
Lucca,https://www.workato.com/integrations/lucca,action,List Users,List Users in Lucca,{}
Lucidity,https://www.workato.com/integrations/lucidity,action,Create asset,Create asset in Lucidity,{}
Lucidity,https://www.workato.com/integrations/lucidity,action,Create company,Create company in Lucidity,{}
Lucidity,https://www.workato.com/integrations/lucidity,action,Get asset,Get asset in Lucidity,{}
Lucidity,https://www.workato.com/integrations/lucidity,action,Get assets,Get assets in Lucidity,{}
Lucidity,https://www.workato.com/integrations/lucidity,action,Get companies,Get companies in Lucidity,{}
Lucidity,https://www.workato.com/integrations/lucidity,action,Get company,Get company in Lucidity,{}
Lucidity,https://www.workato.com/integrations/lucidity,action,Get projects,Get projects in Lucidity,{}
Lucidity,https://www.workato.com/integrations/lucidity,action,Get users,Get users in Lucidity,{}
Lumos,https://www.workato.com/integrations/lumos,action,Custom action,Custom action in Lumos (Custom),{}
Lumos,https://www.workato.com/integrations/lumos,action,Create record,Create record in Lumos,{}
Lumos,https://www.workato.com/integrations/lumos,action,Get record details by ID,Get details of specific record in Lumos,{}
Lumos,https://www.workato.com/integrations/lumos,action,Search records,Search for record in Lumos,{}
Lusha,https://www.workato.com/integrations/lusha,action,Get Company details,Get Company  details in Lusha,{}
Lusha,https://www.workato.com/integrations/lusha,action,Get Person details,Get Person  details in Lusha,{}
Lusha Connect,https://www.workato.com/integrations/lusha-connect,action,Enrich Companies,"Get company information from Lusha based on company name, domain, or company ID.",{}
Lusha Connect,https://www.workato.com/integrations/lusha-connect,action,Enrich Contacts,"Get contact information from Lusha based on input parameters such as name, email, or LinkedIn profile.",{}
Mac Centre API,https://www.workato.com/integrations/mac-centre-api,action,Get salesInvoice,Get salesInvoice in Mac  centre  AP i  connector,{}
Mac Centre API,https://www.workato.com/integrations/mac-centre-api,action,Get salesInvoices,Get salesInvoices in Mac  centre  AP i  connector,{}
Mac Centre API,https://www.workato.com/integrations/mac-centre-api,action,Get salesOrder,Get salesOrder in Mac  centre  AP i  connector,{}
Mac Centre API,https://www.workato.com/integrations/mac-centre-api,action,Get salesOrders,Get salesOrders in Mac  centre  AP i  connector,{}
Mac Centre API,https://www.workato.com/integrations/mac-centre-api,action,Get salesShipment,Get salesShipment in Mac  centre  AP i  connector,{}
Mac Centre API,https://www.workato.com/integrations/mac-centre-api,action,Get salesShipments,Get salesShipments in Mac  centre  AP i  connector,{}
Mailazy,https://www.workato.com/integrations/mailazy,action,Send Email,Send Email with Mailazy Email API and SMTP.,{}
MailChimp,https://www.workato.com/integrations/mailchimp,trigger,Campaign created,Campaign created in MailChimp,{}
MailChimp,https://www.workato.com/integrations/mailchimp,trigger,Campaign opened,Campaign opened in MailChimp,{}
MailChimp,https://www.workato.com/integrations/mailchimp,trigger,Campaign sent,Campaign sent in MailChimp,{}
MailChimp,https://www.workato.com/integrations/mailchimp,trigger,New list,New list in MailChimp,{}
MailChimp,https://www.workato.com/integrations/mailchimp,trigger,New subscriber,New subscriber in MailChimp,{}
MailChimp,https://www.workato.com/integrations/mailchimp,trigger,New or updated subscriber,New or updated subscriber in MailChimp,{}
MailChimp,https://www.workato.com/integrations/mailchimp,action,Custom action,Custom action in MailChimp (Custom),{}
MailChimp,https://www.workato.com/integrations/mailchimp,action,Add subscriber tags,Add subscriber tags in MailChimp,"{""badge"": ""Batch""}"
MailChimp,https://www.workato.com/integrations/mailchimp,action,Add subscriber,Add subscriber in MailChimp,{}
MailChimp,https://www.workato.com/integrations/mailchimp,action,Get subscriber activity,Get subscriber activities in MailChimp,"{""badge"": ""Batch""}"
MailChimp,https://www.workato.com/integrations/mailchimp,action,Get subscriber tags,Get subscriber tags in MailChimp,"{""badge"": ""Batch""}"
MailChimp,https://www.workato.com/integrations/mailchimp,action,Remove subscriber,Remove subscriber from MailChimp,{}
MailChimp,https://www.workato.com/integrations/mailchimp,action,Search campaigns,Search campaigns in MailChimp,"{""badge"": ""Batch""}"
MailChimp,https://www.workato.com/integrations/mailchimp,action,Search subscribers,Search subscribers in MailChimp,"{""badge"": ""Batch""}"
MailChimp,https://www.workato.com/integrations/mailchimp,action,Search tags,Search for tags in MailChimp,"{""badge"": ""Batch""}"
MailChimp,https://www.workato.com/integrations/mailchimp,action,Update subscriber,Update subscriber in MailChimp,{}
Mattermost,https://www.workato.com/integrations/mattermost,action,Custom action,Custom action in Mattermost,{}
Mattermost,https://www.workato.com/integrations/mattermost,action,Get user by email,Get user by email in Mattermost,{}
Mattermost,https://www.workato.com/integrations/mattermost,action,Post message,Post message in Mattermost,{}
Me Learning,https://www.workato.com/integrations/me-learning,action,Assign Group to a User,Assigns defined user to user group.,{}
Me Learning,https://www.workato.com/integrations/me-learning,action,Create Organisation Units,"Creates a new organisational unit. To create a top-level unit, leave the 'parentld' field empty.",{}
Me Learning,https://www.workato.com/integrations/me-learning,action,Create User Groups,Creates a new user group.,{}
Me Learning,https://www.workato.com/integrations/me-learning,action,Delete User Group by ID,Deletes a user group.,{}
Me Learning,https://www.workato.com/integrations/me-learning,action,Delete a Organisation Unit,Delete the specified organisational unit along with all its child units.,{}
Me Learning,https://www.workato.com/integrations/me-learning,action,Get User Group by ID,Retrieves details of a user group.,{}
Me Learning,https://www.workato.com/integrations/me-learning,action,Get Custom Fields,Lists all custom fields in the workspace.,{}
Me Learning,https://www.workato.com/integrations/me-learning,action,Get a Organisation Unit,Returns the specified organisational unit along with all its child units.,{}
Me Learning,https://www.workato.com/integrations/me-learning,action,Get Organisation Units,Returns the complete structure of organisational units within a workspace.,{}
Me Learning,https://www.workato.com/integrations/me-learning,action,get User Groups,get user groups.,{}
Me Learning,https://www.workato.com/integrations/me-learning,action,Get Users,Returns the list of users within a workspace.,{}
Me Learning,https://www.workato.com/integrations/me-learning,action,Change Parent of a Organisation Unit,Moves an organisational unit to a new parent unit..,{}
Me Learning,https://www.workato.com/integrations/me-learning,action,Remove User from a Group,Removes user from the group.,{}
Me Learning,https://www.workato.com/integrations/me-learning,action,Update a User Group,Updates the name of a selected existing User Group.,{}
Me Learning,https://www.workato.com/integrations/me-learning,action,Update a Organisation Unit,Updates the name of a selected existing organisational unit.,{}
Medallia Experience Cloud,https://www.workato.com/integrations/medallia-experience-cloud,action,Custom action,Custom action in Medallia Experience Cloud (Custom),{}
Medallia Experience Cloud,https://www.workato.com/integrations/medallia-experience-cloud,action,Import data,Import data via  importer into Medallia Experience Cloud,{}
Memsource,https://www.workato.com/integrations/memsource,trigger,Object Event,Object Event in Memsource,"{""badge"": ""Real-time""}"
Memsource,https://www.workato.com/integrations/memsource,action,Assign provider to a job,Assign provider to a job in Memsource,{}
Memsource,https://www.workato.com/integrations/memsource,action,Assign multiple providers to a job,Assign multiple providers to a job in Memsource,{}
Memsource,https://www.workato.com/integrations/memsource,action,Assigns providers from template,Assigns providers from template in Memsource,{}
Memsource,https://www.workato.com/integrations/memsource,action,Clear all terms from TB,Clear all terms from TB in Memsource,{}
Memsource,https://www.workato.com/integrations/memsource,action,Create job,Create job in Memsource,{}
Memsource,https://www.workato.com/integrations/memsource,action,Create project from template,Create project from template in Memsource,{}
Memsource,https://www.workato.com/integrations/memsource,action,Download reference file,Download reference file in Memsource,{}
Memsource,https://www.workato.com/integrations/memsource,action,Download target file,Download target file in Memsource,{}
Memsource,https://www.workato.com/integrations/memsource,action,List jobs for a project,List jobs for a project in Memsource,{}
Memsource,https://www.workato.com/integrations/memsource,action,Get object details,Get object details in Memsource,{}
Memsource,https://www.workato.com/integrations/memsource,action,Get project template,Get project template in Memsource,{}
Memsource,https://www.workato.com/integrations/memsource,action,Get suggested providers,Get suggested providers in Memsource,{}
Memsource,https://www.workato.com/integrations/memsource,action,List lqa profiles,List lqa profiles in Memsource,{}
Memsource,https://www.workato.com/integrations/memsource,action,List project templates,List project templates in Memsource,{}
Memsource,https://www.workato.com/integrations/memsource,action,List supported languages,List supported languages in Memsource,{}
Memsource,https://www.workato.com/integrations/memsource,action,List workflow steps,List workflow steps in Memsource,{}
Memsource,https://www.workato.com/integrations/memsource,action,Upload Reference File,Upload Reference File in Memsource,{}
Memsource,https://www.workato.com/integrations/memsource,action,Upload Reference note,Upload Reference note in Memsource,{}
Memsource,https://www.workato.com/integrations/memsource,action,Upload tbx file to TB,Upload tbx file to TB in Memsource,{}
Mendix,https://www.workato.com/integrations/mendix,action,Create record,Create record in Mendix application,{}
Mendix,https://www.workato.com/integrations/mendix,action,Custom action,Custom action in Mendix application,{}
Mendix,https://www.workato.com/integrations/mendix,action,Delete record,Delete record in Mendix application,{}
Mendix,https://www.workato.com/integrations/mendix,action,Execute operation,Execute operation in Mendix application,{}
Mendix,https://www.workato.com/integrations/mendix,action,Get record details by ID,Get record details by ID in Mendix application,{}
Mendix,https://www.workato.com/integrations/mendix,action,Search records,Search records in Mendix application,{}
Mendix,https://www.workato.com/integrations/mendix,action,Update record,Update record in Mendix application,{}
Metabase,https://www.workato.com/integrations/metabase,trigger,New or updated row,New or updated row in Metabase,{}
Metabase,https://www.workato.com/integrations/metabase,trigger,New row,New row in Metabase,{}
Metabase,https://www.workato.com/integrations/metabase,action,Export query,Export query for a question in Metabase,{}
Metabase,https://www.workato.com/integrations/metabase,action,Get question details,Get question details in Metabase,{}
Metabase,https://www.workato.com/integrations/metabase,action,Run query,Run query for a question in Metabase,{}
Metabase,https://www.workato.com/integrations/metabase,action,Search questions,Search questions in Metabase,{}
Metriport,https://www.workato.com/integrations/metriport,action,Create Facility,Create Facility in Metriport,{}
Metriport,https://www.workato.com/integrations/metriport,action,Create Organization,Create Organization in Metriport,{}
Metriport,https://www.workato.com/integrations/metriport,action,Create Patient,Create Patient in Metriport,{}
Metriport,https://www.workato.com/integrations/metriport,action,Delete Patient,Delete Patient in Metriport,{}
Metriport,https://www.workato.com/integrations/metriport,action,Get Facility,Get Facility in Metriport,{}
Metriport,https://www.workato.com/integrations/metriport,action,Get Organization,Get Organization in Metriport,{}
Metriport,https://www.workato.com/integrations/metriport,action,Get Patient,Get Patient in Metriport,{}
Metriport,https://www.workato.com/integrations/metriport,action,List Patients,List Patients in Metriport,{}
Metriport,https://www.workato.com/integrations/metriport,action,Update Facility,Update Facility in Metriport,{}
Metriport,https://www.workato.com/integrations/metriport,action,Update Organization,Update Organization in Metriport,{}
Metriport,https://www.workato.com/integrations/metriport,action,Update Patient,Update Patient in Metriport,{}
Metronome,https://www.workato.com/integrations/metronome,action,Custom action,Custom action in Metronome (Custom),{}
Metronome,https://www.workato.com/integrations/metronome,action,Contracts,[Beta] Please reach out to your Metronome representative for more information,{}
Metronome,https://www.workato.com/integrations/metronome,action,Plans,"[Standard] Get, create and update objects in Metronome",{}
Microsoft Advertising,https://www.workato.com/integrations/microsoft-advertising,action,Get customer accounts,Get customer accounts in Microsoft Advertising,{}
Microsoft Advertising,https://www.workato.com/integrations/microsoft-advertising,action,Get status of a report request,Get the status of report request in Microsoft Advertising,{}
Microsoft Advertising,https://www.workato.com/integrations/microsoft-advertising,action,Submit a report request,Submit report request in  Microsoft Advertising,{}
Microsoft Dynamics Business Central,https://www.workato.com/integrations/microsoft-dynamics-business-central,trigger,New/updated record,New/updated record in Microsoft Dynamics Business Central,{}
Microsoft Dynamics Business Central,https://www.workato.com/integrations/microsoft-dynamics-business-central,action,Custom action,Custom action in Microsoft Dynamics Business Central (Custom),{}
Microsoft Dynamics Business Central,https://www.workato.com/integrations/microsoft-dynamics-business-central,action,Create record,Create record in Microsoft Dynamics Business Central,{}
Microsoft Dynamics Business Central,https://www.workato.com/integrations/microsoft-dynamics-business-central,action,Get record details by ID,Get details of specific record in Microsoft Dynamics Business Central,{}
Microsoft Dynamics Business Central,https://www.workato.com/integrations/microsoft-dynamics-business-central,action,List records,List records in Microsoft Dynamics Business Central,{}
Microsoft Dynamics Business Central,https://www.workato.com/integrations/microsoft-dynamics-business-central,action,Search records,Search for records in Microsoft Dynamics Business Central,{}
Microsoft Dynamics Business Central,https://www.workato.com/integrations/microsoft-dynamics-business-central,action,Update record,Update record in Microsoft Dynamics Business Central,{}
Microsoft Dynamics Finance And Operations,https://www.workato.com/integrations/microsoft-dynamics-finance-and-operations,action,Create record,Create record in Microsoft Dynamics Finance and Operations,{}
Microsoft Dynamics Finance And Operations,https://www.workato.com/integrations/microsoft-dynamics-finance-and-operations,action,Create records in batch,Create records in batch in Microsoft Dynamics Finance and Operations,{}
Microsoft Dynamics Finance And Operations,https://www.workato.com/integrations/microsoft-dynamics-finance-and-operations,action,Custom action,Custom action in Microsoft Dynamics Finance and Operations,{}
Microsoft Dynamics Finance And Operations,https://www.workato.com/integrations/microsoft-dynamics-finance-and-operations,action,Get record,Get record  in Microsoft Dynamics Finance and Operations,{}
Microsoft Dynamics Finance And Operations,https://www.workato.com/integrations/microsoft-dynamics-finance-and-operations,action,Search records,Search records in Microsoft Dynamics Finance and Operations,{}
Microsoft Dynamics Finance And Operations,https://www.workato.com/integrations/microsoft-dynamics-finance-and-operations,action,Update record,Update record  in Microsoft Dynamics Finance and Operations,{}
Microsoft Dynamics Great Plains,https://www.workato.com/integrations/microsoft-dynamics-great-plains,action,Apply document to invoice,Apply document to invoice in Microsoft Dynamics GP,{}
Microsoft Dynamics Great Plains,https://www.workato.com/integrations/microsoft-dynamics-great-plains,action,Create record,Create record in Microsoft Dynamics GP,{}
Microsoft Dynamics Great Plains,https://www.workato.com/integrations/microsoft-dynamics-great-plains,action,Create records in batches,Create records in batches in Microsoft Dynamics GP,{}
Microsoft Dynamics Great Plains,https://www.workato.com/integrations/microsoft-dynamics-great-plains,action,Custom action,Custom action in Microsoft Dynamics GP,{}
Microsoft Dynamics Great Plains,https://www.workato.com/integrations/microsoft-dynamics-great-plains,action,Get next document number,Get next document number in Microsoft Dynamics GP,{}
Microsoft Dynamics Great Plains,https://www.workato.com/integrations/microsoft-dynamics-great-plains,action,Search records using query,Search  records using query in Microsoft Dynamics GP,{}
Microsoft Dynamics Great Plains,https://www.workato.com/integrations/microsoft-dynamics-great-plains,action,Update record,Update record in Microsoft Dynamics GP,{}
Microsoft Graph Api,https://www.workato.com/integrations/microsoft-graph-api,trigger,New email,New email in Microsoft Graph API,"{""badge"": ""Real-time""}"
Microsoft Graph Api,https://www.workato.com/integrations/microsoft-graph-api,trigger,New mail message,New mail message in mail message Microsoft Graph API,{}
Microsoft Graph Api,https://www.workato.com/integrations/microsoft-graph-api,trigger,New row in sheet,New row in Microsoft Office 365 Excel sheet,{}
Microsoft Graph Api,https://www.workato.com/integrations/microsoft-graph-api,action,Custom action,Custom action in Microsoft Graph API (Custom),{}
Microsoft Graph Api,https://www.workato.com/integrations/microsoft-graph-api,action,Create record,Create record using Microsoft Graph API ,{}
Microsoft Graph Api,https://www.workato.com/integrations/microsoft-graph-api,action,Delete record,Delete record using Microsoft Graph API ,{}
Microsoft Graph Api,https://www.workato.com/integrations/microsoft-graph-api,action,Download file,Download file using Microsoft Graph API ,{}
Microsoft Graph Api,https://www.workato.com/integrations/microsoft-graph-api,action,Get record,Get record using Microsoft Graph API ,{}
Microsoft Graph Api,https://www.workato.com/integrations/microsoft-graph-api,action,Move mail message,Move mail message in Microsoft Graph API ,{}
Microsoft Graph Api,https://www.workato.com/integrations/microsoft-graph-api,action,Search records,Search record using Microsoft Graph API ,{}
Microsoft Graph Api,https://www.workato.com/integrations/microsoft-graph-api,action,Send mail message,Send mail message in Microsoft Graph API ,{}
Microsoft Graph Api,https://www.workato.com/integrations/microsoft-graph-api,action,Update record,Update record using Microsoft Graph API ,{}
Microsoft Graph Api,https://www.workato.com/integrations/microsoft-graph-api,action,Upload file,Upload file using Microsoft Graph API ,{}
Microsoft Log Analytics,https://www.workato.com/integrations/microsoft-log-analytics,action,Query log analytics,Query a LogAnalytics Workspace,{}
Microsoft Office 365 Management Api,https://www.workato.com/integrations/microsoft-office-365-management-api,action,Get events blob list,Get events blob list in Office  365 management  API,{}
Microsoft Office 365 Management Api,https://www.workato.com/integrations/microsoft-office-365-management-api,action,Get events details,Get events details in Office  365 management  API,{}
Microsoft Office 365 Management Api,https://www.workato.com/integrations/microsoft-office-365-management-api,action,Get more events blob list,Get more events blob list in Office  365 management  API,{}
Microsoft Power BI,https://www.workato.com/integrations/microsoft-power-bi,action,Custom action,Custom action in  (Custom),{}
Microsoft Power BI,https://www.workato.com/integrations/microsoft-power-bi,action,Add rows to a table,Add Rows to a specific dataset table in Power BI ,"{""badge"": ""Batch""}"
Microsoft Power BI,https://www.workato.com/integrations/microsoft-power-bi,action,Create record,Create record in Power BI ,{}
Microsoft Power BI,https://www.workato.com/integrations/microsoft-power-bi,action,Delete record,Delete record in Power BI ,{}
Microsoft Power BI,https://www.workato.com/integrations/microsoft-power-bi,action,Download report,Download Report in Power BI ,{}
Microsoft Power BI,https://www.workato.com/integrations/microsoft-power-bi,action,Get record details,Get record by ID in Power BI ,{}
Microsoft Power BI,https://www.workato.com/integrations/microsoft-power-bi,action,List records,List records in Power BI,{}
Microsoft Power BI,https://www.workato.com/integrations/microsoft-power-bi,action,Search records,Search records in Power BI,{}
Microsoft Power BI,https://www.workato.com/integrations/microsoft-power-bi,action,Update record,Update record in Power BI ,{}
Microsoft Power BI,https://www.workato.com/integrations/microsoft-power-bi,action,Upload PBIX file,Upload PBIX file in Power BI ,{}
Mindtickle,https://www.workato.com/integrations/mindtickle,action,Get All Users,Get All users from Mindtickle,{}
Mindtickle,https://www.workato.com/integrations/mindtickle,action,Get user by id,Get a user by id,{}
Mindtickle,https://www.workato.com/integrations/mindtickle,action,Search Users by Email,Search users in Mindtickle by Email,{}
Mindtickle,https://www.workato.com/integrations/mindtickle,action,Update user,Update user in Mindtickle,{}
Mixpanel,https://www.workato.com/integrations/mixpanel,action,Custom action,Custom action in Mixpanel (Custom),{}
Mixpanel,https://www.workato.com/integrations/mixpanel,action,Get funnel data,Get funnel data in Mixpanel,"{""badge"": ""Batch""}"
Mixpanel,https://www.workato.com/integrations/mixpanel,action,Get funnel list,Get funnel list in Mixpanel,"{""badge"": ""Batch""}"
Mixpanel,https://www.workato.com/integrations/mixpanel,action,Get user info,Get user info in Mixpanel,"{""badge"": ""Batch""}"
Mixpanel,https://www.workato.com/integrations/mixpanel,action,Set property,Set  property in Mixpanel,{}
Monday,https://www.workato.com/integrations/monday,trigger,New moved item to group,New Moved item to a group in Monday.com,{}
Monday,https://www.workato.com/integrations/monday,trigger,New item,New Item in Monday.com,{}
Monday,https://www.workato.com/integrations/monday,trigger,Updated any column value,Updated Any column value in Monday.com,{}
Monday,https://www.workato.com/integrations/monday,trigger,Updated specific column value,Updated Column value in Monday.com,{}
Monday,https://www.workato.com/integrations/monday,action,Archive record,Archive record in Monday.com,{}
Monday,https://www.workato.com/integrations/monday,action,Clear column value,Clear  column value in Monday.com,{}
Monday,https://www.workato.com/integrations/monday,action,Create record,Create record in Monday.com,{}
Monday,https://www.workato.com/integrations/monday,action,Custom action,Run GraphQL query in Monday.com,{}
Monday,https://www.workato.com/integrations/monday,action,Delete record,Delete record by ID in Monday.com,{}
Monday,https://www.workato.com/integrations/monday,action,Get record,Get record in Monday.com,{}
Monday,https://www.workato.com/integrations/monday,action,Move record,Move record in Monday.com,{}
Monday,https://www.workato.com/integrations/monday,action,Search records,Search records in Monday.com,{}
Monday,https://www.workato.com/integrations/monday,action,Update record,Update record by ID in Monday.com,{}
Monday,https://www.workato.com/integrations/monday,action,Upload file,Upload file in Monday.com,{}
MongoDB,https://www.workato.com/integrations/mongodb,action,Delete documents,Delete documents from a collection in MongoDB Atlas,{}
MongoDB,https://www.workato.com/integrations/mongodb,action,Insert documents,Insert documents into a collection in MongoDB Atlas,"{""badge"": ""Batch""}"
MongoDB,https://www.workato.com/integrations/mongodb,action,Replicate documents,Replicate documents into a collection in MongoDB Atlas,{}
MongoDB,https://www.workato.com/integrations/mongodb,action,Search documents,Search documents from a collection in MongoDB Atlas,"{""badge"": ""Batch""}"
MongoDB,https://www.workato.com/integrations/mongodb,action,Update documents,Update documents in a collection in MongoDB Atlas,"{""badge"": ""Batch""}"
Moveworks,https://www.workato.com/integrations/moveworks,action,Send Message,Send Message in Moveworks,{}
Mozilla Observatory,https://www.workato.com/integrations/mozilla-observatory,action,Analyze host,Analyze a host in Mozilla Observatory,{}
Mozilla Observatory,https://www.workato.com/integrations/mozilla-observatory,action,Custom action,Custom action in Mozilla Observatory,{}
Mozilla Observatory,https://www.workato.com/integrations/mozilla-observatory,action,Get record,Get record in Mozilla Observatory,{}
Mozilla Observatory,https://www.workato.com/integrations/mozilla-observatory,action,Search recent scans,Search recent scans in Mozilla Observatory,{}
MVP One,https://www.workato.com/integrations/mvp-one,trigger,New event,New webhook event in MVP One,"{""badge"": ""Real-time""}"
MVP One,https://www.workato.com/integrations/mvp-one,action,Close purchase order,Close purchase order in MVP One,{}
MVP One,https://www.workato.com/integrations/mvp-one,action,Create record,Create a record in MVP One,{}
MVP One,https://www.workato.com/integrations/mvp-one,action,Custom action,Custom action in MVP One,{}
MVP One,https://www.workato.com/integrations/mvp-one,action,Get record,Get record in MVP One,{}
MVP One,https://www.workato.com/integrations/mvp-one,action,Search records,Search records in MVP One,{}
MVP One,https://www.workato.com/integrations/mvp-one,action,Sync data,Sync data in MVP One,{}
MVP One,https://www.workato.com/integrations/mvp-one,action,Upsert record,Upsert a record in MVP One,{}
Mx Toolbox,https://www.workato.com/integrations/mx-toolbox,action,Create monitor,Create monitor in MxToolbox,{}
Mx Toolbox,https://www.workato.com/integrations/mx-toolbox,action,Custom action,Custom action in MxToolbox,{}
Mx Toolbox,https://www.workato.com/integrations/mx-toolbox,action,Delete monitor,Delete monitor in MxToolbox,{}
Mx Toolbox,https://www.workato.com/integrations/mx-toolbox,action,Disable monitor,Disable monitor in MxToolbox,{}
Mx Toolbox,https://www.workato.com/integrations/mx-toolbox,action,Enable monitor,Enable monitor in MxToolbox,{}
Mx Toolbox,https://www.workato.com/integrations/mx-toolbox,action,Get monitor details by ID,Get details of monitor in MxToolbox,{}
Mx Toolbox,https://www.workato.com/integrations/mx-toolbox,action,Get account usage,Get account usage in MxToolbox,{}
Mx Toolbox,https://www.workato.com/integrations/mx-toolbox,action,List monitors,List monitors in MxToolbox,{}
Mx Toolbox,https://www.workato.com/integrations/mx-toolbox,action,Run lookup,Run lookup in MxToolbox,{}
MYOB Advanced,https://www.workato.com/integrations/myob-advanced,trigger,New event,New event in Myob Advanced,"{""badge"": ""Real-time""}"
MYOB Advanced,https://www.workato.com/integrations/myob-advanced,trigger,New/updated record,New/updated record in MYOB Advanced,{}
MYOB Advanced,https://www.workato.com/integrations/myob-advanced,action,Create record,Create record in MYOB Advanced,{}
MYOB Advanced,https://www.workato.com/integrations/myob-advanced,action,Create records in batches,Create record in MYOB Advanced,"{""badge"": ""Batch""}"
MYOB Advanced,https://www.workato.com/integrations/myob-advanced,action,Custom action,Custom action in MYOB Advanced,{}
MYOB Advanced,https://www.workato.com/integrations/myob-advanced,action,Delete record,Delete record in MYOB Advanced ,{}
MYOB Advanced,https://www.workato.com/integrations/myob-advanced,action,Get record details,Get record by ID in MYOB Advanced ,{}
MYOB Advanced,https://www.workato.com/integrations/myob-advanced,action,Search records,Search for records in MYOB Advanced,{}
MYOB Advanced,https://www.workato.com/integrations/myob-advanced,action,Update record,Update record in MYOB Advanced,{}
MYOB Advanced,https://www.workato.com/integrations/myob-advanced,action,Update records in batches,Update record in MYOB Advanced,"{""badge"": ""Batch""}"
MYOB Business,https://www.workato.com/integrations/myob-business,trigger,New/updated record,New/updated record in MYOB Business,{}
MYOB Business,https://www.workato.com/integrations/myob-business,action,Custom action,Custom action in MYOB Business (Custom),{}
MYOB Business,https://www.workato.com/integrations/myob-business,action,Create record,Create record in MYOB Business,{}
MYOB Business,https://www.workato.com/integrations/myob-business,action,Delete record,Delete record in MYOB Business,{}
MYOB Business,https://www.workato.com/integrations/myob-business,action,Get record details by ID,Get details of specific record in MYOB Business,{}
MYOB Business,https://www.workato.com/integrations/myob-business,action,Search records,Search records in MYOB Business,{}
MYOB Business,https://www.workato.com/integrations/myob-business,action,Update record,Update record in MYOB Business,{}
MYOB Business,https://www.workato.com/integrations/myob-business,action,Upsert record,Upsert record in MYOB Business,{}
MySQL,https://www.workato.com/integrations/mysql,trigger,New row,New row in a table in MySQL,{}
MySQL,https://www.workato.com/integrations/mysql,trigger,New rows,New batch of rows in a table in MySQL,"{""badge"": ""Batch""}"
MySQL,https://www.workato.com/integrations/mysql,trigger,Scheduled query,New/updated batch of rows via scheduled custom SQL in MySQL,"{""badge"": ""Batch""}"
MySQL,https://www.workato.com/integrations/mysql,trigger,New/updated row,New/updated row in a table in MySQL,{}
MySQL,https://www.workato.com/integrations/mysql,trigger,New/updated rows,New/updated batch of rows in a table in MySQL,"{""badge"": ""Batch""}"
MySQL,https://www.workato.com/integrations/mysql,action,Delete rows,Delete rows in a table in MySQL,"{""badge"": ""Batch""}"
MySQL,https://www.workato.com/integrations/mysql,action,Execute stored procedure,Execute stored procedure in MySQL,"{""badge"": ""Batch""}"
MySQL,https://www.workato.com/integrations/mysql,action,Export query result,Export query result as a CSV file in MySQL,{}
MySQL,https://www.workato.com/integrations/mysql,action,Insert row,Insert row in a table in MySQL,{}
MySQL,https://www.workato.com/integrations/mysql,action,Insert rows,Insert batch of rows in a table in MySQL,"{""badge"": ""Batch""}"
MySQL,https://www.workato.com/integrations/mysql,action,Run custom SQL,Run custom SQL in MySQL,"{""badge"": ""Batch""}"
MySQL,https://www.workato.com/integrations/mysql,action,Run long query using custom SQL,Run long query using custom SQL in MySQL,{}
MySQL,https://www.workato.com/integrations/mysql,action,Select rows,Select rows in a table in MySQL,"{""badge"": ""Batch""}"
MySQL,https://www.workato.com/integrations/mysql,action,Get table schema,Get table schema for MySQL,{}
MySQL,https://www.workato.com/integrations/mysql,action,Update rows,Update rows in a table in MySQL,{}
MySQL,https://www.workato.com/integrations/mysql,action,Upsert rows,Upsert batch of rows in a table in MySQL,"{""badge"": ""Batch""}"
MySQL,https://www.workato.com/integrations/mysql,action,Upsert row,Upsert row in a table in MySQL,{}
Namely,https://www.workato.com/integrations/namely,trigger,New event,New event in Namely,{}
Namely,https://www.workato.com/integrations/namely,trigger,New employee profile,New employee profile in Namely,{}
Namely,https://www.workato.com/integrations/namely,trigger,New/updated employee profile,New or updated employee profile in Namely,{}
